hour,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,raining
5,29.6,29.6,29.6,1011.2,73,2.6,100,False
19,24.0,24.0,24.0,1012.9,73,2.6,130,False
13,25.7,25.5,26.0,1012.0,83,3.6,80,False
6,29.4,29.4,29.4,1005.9,79,3.1,120,False
6,28.25,28.0,28.5,1009.2,77,5.7,90,False
6,30.0,30.0,30.0,1010.7,65,3.1,100,False
19,24.72,24.72,24.72,1013.0,81,7.72,109,False
15,26.0,26.0,26.0,1008.5,87,2.6,280,False
17,25.5,25.5,25.5,1010.1,92,3.48,89,False
22,25.76,25.76,25.76,1013.0,83,3.43,97,False
12,27.93,27.8,28.0,1012.0,83,4.1,110,False
0,25.61,25.61,25.61,1012.0,88,3.68,112,False
19,26.72,26.5,27.0,1008.1,94,2.1,90,False
23,28.0,28.0,28.0,1007.1,88,3.1,100,False
3,27.8,27.8,27.8,1011.9,70,3.6,110,False
0,27.2,27.2,27.2,1011.9,88,3.1,100,False
9,30.0,30.0,30.0,1010.2,66,4.1,110,False
7,31.3,31.3,31.3,1008.3,66,4.1,120,False
6,31.4,31.4,31.4,1010.2,69,4.1,120,False
11,27.48,27.0,27.8,1004.1,88,5.1,240,False
3,26.0,26.0,26.0,1013.0,81,7.51,116,False
15,26.17,26.0,26.5,1010.0,94,3.6,340,False
22,26.39,26.39,26.39,1013.0,82,5.1,88,False
11,25.06,25.0,25.1,1010.8,73,2.1,170,False
12,27.99,27.99,27.99,1007.0,87,1.91,128,False
15,25.85,25.7,26.0,1012.0,84,3.1,120,False
2,28.0,28.0,28.0,1011.9,83,2.6,80,False
21,26.9,26.8,27.0,1011.0,83,5.1,120,False
23,24.82,24.7,25.0,1009.1,88,2.1,250,False
23,24.64,24.0,25.7,1015.0,83,2.1,150,False
23,27.03,27.03,27.03,1008.0,86,1.06,72,False
21,26.7,26.4,27.0,1007.3,84,4.1,280,False
15,26.38,26.38,26.38,1014.0,85,1.36,307,False
17,25.78,25.78,25.78,1010.0,85,1.96,242,False
20,26.5,26.5,26.5,1009.6,78,2.6,240,False
20,25.5,25.5,25.5,1009.1,94,2.1,10,False
20,25.1,25.1,25.1,1010.9,87,4.1,100,False
5,29.0,29.0,29.0,1011.9,62,5.1,110,False
16,26.94,26.9,27.0,1010.8,78,2.6,120,False
20,25.0,25.0,25.0,1010.2,83,3.55,106,False
5,30.0,30.0,30.0,1010.8,66,5.1,110,False
1,29.0,29.0,29.0,1010.8,62,4.6,100,False
16,26.43,26.43,26.43,1010.0,83,2.3,117,False
21,27.5,27.5,27.5,1007.0,82,0.66,27,False
2,27.0,27.0,27.0,1013.9,65,3.1,90,False
7,29.18,29.0,29.3,1007.1,74,4.6,120,False
7,31.26,31.0,31.7,1008.0,70,3.6,140,False
18,24.8,24.6,25.0,1011.9,91,2.56,131,False
5,28.0,28.0,28.0,1012.9,65,5.7,120,False
18,23.0,23.0,23.0,1011.9,100,2.1,190,False
3,28.4,28.4,28.4,1012.9,69,4.1,110,False
20,23.38,22.22,24.0,1012.0,78,1.5,310,False
15,26.74,26.74,26.74,1011.0,83,5.12,99,False
16,26.7,26.7,26.7,1010.8,75,7.2,120,False
12,26.15,26.0,26.3,1013.0,88,5.1,120,False
17,26.82,26.7,27.0,1008.0,83,1.5,30,False
16,28.11,28.0,28.3,1010.0,88,2.1,80,False
11,28.27,27.8,29.0,1004.1,66,7.7,320,False
15,28.4,28.4,28.4,1012.9,82,2.1,100,False
2,30.0,30.0,30.0,1011.9,70,1.5,110,False
4,30.0,30.0,30.0,1009.1,74,4.1,280,False
4,25.95,25.95,25.95,1012.0,81,7.84,118,False
22,27.22,27.22,27.22,1008.0,85,5.22,266,False
9,27.21,27.21,27.21,1010.0,76,7.34,126,False
19,25.85,25.6,26.0,1009.0,94,1.0,220,False
6,28.6,28.0,29.2,1009.9,66,3.6,150,False
9,29.6,29.6,29.6,1008.1,78,2.1,130,False
9,27.6,27.6,27.6,1008.0,81,3.27,168,False
17,25.41,25.41,25.41,1012.0,70,6.56,113,False
12,25.2,25.2,25.2,1010.8,68,2.6,110,False
15,26.22,26.22,26.22,1011.0,57,6.82,121,False
13,24.0,24.0,24.0,1011.9,94,1.26,78,False
1,25.89,25.7,26.0,1015.0,88,7.2,110,False
3,28.8,28.8,28.8,1013.3,72,3.6,110,False
14,27.0,27.0,27.0,1011.9,88,4.6,120,False
2,28.0,28.0,28.0,1008.1,83,4.1,300,False
13,27.0,27.0,27.0,1009.1,88,0.71,86,False
15,25.03,25.0,25.1,1012.0,65,4.1,140,False
10,27.53,27.0,28.4,1011.0,83,5.1,100,False
6,29.73,29.2,30.0,1008.0,70,4.6,260,False
15,26.8,26.8,26.8,1010.8,85,1.0,330,False
16,26.15,26.0,26.4,1011.0,88,3.1,90,False
14,27.34,27.0,27.9,1011.0,88,6.02,109,False
4,31.0,31.0,31.0,1009.1,74,3.1,120,False
4,29.39,29.0,30.0,1010.8,48,3.6,100,False
16,27.4,27.4,27.4,1011.7,81,2.1,140,False
4,29.5,29.5,29.5,1010.2,66,4.6,100,False
5,26.95,26.95,26.95,1011.0,89,2.48,176,False
4,31.0,31.0,31.0,1010.8,66,5.1,120,False
23,28.38,28.0,29.0,1010.0,74,4.6,290,False
22,25.4,25.4,25.4,1010.6,85,3.1,120,False
9,24.17,24.17,24.17,1011.0,86,3.52,167,False
22,26.13,26.13,26.13,1011.0,88,3.32,89,False
14,28.0,28.0,28.0,1006.1,83,2.6,90,False
22,28.0,28.0,28.0,1006.6,77,3.6,270,False
8,25.2,25.2,25.2,1009.0,90,3.6,151,False
6,28.85,28.7,29.0,1010.1,75,6.2,130,False
3,31.17,31.0,31.5,1011.0,63,7.72,150,False
17,26.0,26.0,26.0,1012.9,88,3.1,120,False
23,26.0,26.0,26.0,1011.9,94,3.1,330,False
15,27.17,27.0,27.5,1013.0,94,2.6,330,False
7,31.55,30.8,32.0,1008.0,66,4.6,110,False
12,28.0,28.0,28.0,1007.1,81,6.2,270,False
2,29.0,29.0,29.0,1010.8,79,7.2,290,False
15,28.4,28.4,28.4,1010.2,81,1.39,86,False
20,25.44,25.44,25.44,1011.0,88,5.86,108,False
15,27.0,27.0,27.0,1010.8,88,1.58,65,False
0,26.93,26.8,27.0,1014.0,74,1.5,0,False
21,26.0,26.0,26.0,1005.6,84,1.5,220,False
22,24.4,24.4,24.4,1013.0,80,1.5,150,False
9,29.07,29.0,29.2,1008.0,70,4.1,350,False
7,31.39,31.0,32.0,1006.1,74,5.1,270,False
21,24.9,24.8,25.0,1010.0,83,2.1,20,False
22,24.0,24.0,24.0,1012.9,88,6.63,108,False
16,27.8,27.8,27.8,1014.6,79,3.1,110,False
19,27.1,27.1,27.1,1010.2,88,1.5,100,False
8,27.52,27.2,28.0,1012.0,61,4.6,150,False
19,25.5,25.5,25.5,1010.7,87,3.1,90,False
1,26.58,26.3,27.0,1010.8,88,3.1,80,False
15,24.95,24.9,25.0,1012.0,81,5.1,90,False
0,26.51,26.51,26.51,1009.0,82,0.87,209,False
11,29.0,29.0,29.0,1010.2,74,1.0,220,False
21,26.95,26.9,27.0,1011.0,83,6.7,130,False
11,27.08,27.0,27.2,1009.0,84,0.51,0,False
1,28.4,27.4,29.0,1013.0,79,2.1,310,False
15,27.03,27.0,27.1,1012.0,83,1.0,0,False
18,27.0,27.0,27.0,1008.1,94,0.67,55,False
3,24.41,24.41,24.41,1014.0,82,5.33,129,False
3,27.5,27.5,27.5,1012.9,73,4.1,110,False
7,28.03,27.4,29.0,1005.1,74,4.1,270,False
10,28.64,28.0,29.7,1011.0,78,4.6,140,False
0,26.85,26.7,27.0,1008.0,88,2.1,190,False
5,31.12,31.0,31.2,1010.0,70,3.1,120,False
2,27.56,27.56,27.56,1012.0,78,0.08,131,False
7,31.0,31.0,31.0,1010.2,66,3.6,120,False
15,27.68,27.68,27.68,1011.0,79,2.17,231,False
13,26.16,24.44,27.0,1009.0,88,3.6,310,False
12,29.0,29.0,29.0,1007.1,81,3.02,94,False
17,27.0,27.0,27.0,1011.9,88,2.32,82,False
5,30.15,29.6,31.0,1010.2,70,3.1,110,False
15,25.8,25.8,25.8,1011.9,91,1.0,350,False
22,24.0,24.0,24.0,1012.9,94,1.5,270,False
19,25.2,25.2,25.2,1012.0,75,5.85,106,False
16,25.85,25.6,26.0,1012.0,79,4.12,100,False
10,31.7,31.7,31.7,1007.1,66,5.1,260,False
17,26.64,26.4,27.0,1010.8,94,1.15,252,False
7,32.0,32.0,32.0,1009.1,74,4.6,250,False
22,24.19,24.0,24.5,1008.0,94,1.03,40,False
3,29.93,29.8,30.0,1014.0,62,3.1,250,False
11,26.08,26.0,26.2,1012.0,79,4.12,110,False
2,28.26,28.0,28.7,1013.0,70,4.63,110,False
14,26.08,26.0,26.2,1013.0,83,4.6,110,False
3,28.07,28.0,28.2,1014.0,78,6.7,100,False
7,26.67,26.67,26.67,1010.0,84,5.5,242,False
10,30.8,30.8,30.8,1005.6,73,4.1,120,False
19,25.1,25.1,25.1,1011.4,77,2.1,120,False
1,26.37,25.3,28.0,1012.9,78,5.1,110,False
22,25.88,25.8,26.0,1010.0,88,0.5,190,False
3,30.4,30.4,30.4,1012.9,61,3.6,120,False
9,26.93,26.8,27.0,1007.0,89,2.57,230,False
9,29.07,29.0,29.2,1007.0,79,6.2,260,False
22,27.9,27.9,27.9,1008.2,89,2.1,90,False
21,26.95,26.9,27.0,1010.0,88,0.5,0,False
19,23.11,23.0,23.2,1011.9,94,2.01,128,False
9,27.97,27.9,28.0,1010.0,66,3.09,190,False
20,25.0,25.0,25.0,1009.4,94,2.82,106,False
11,27.74,25.0,29.0,1007.0,74,3.1,300,False
3,29.1,29.0,29.3,1010.0,74,3.1,250,False
7,29.58,29.3,30.0,1005.1,79,6.7,280,False
7,31.0,31.0,31.0,1009.0,63,3.09,140,False
5,29.1,29.1,29.1,1011.0,74,2.1,300,False
2,32.0,32.0,32.0,1006.1,66,4.1,250,False
22,24.61,24.0,25.0,1010.8,88,1.5,40,False
5,28.0,28.0,28.0,1010.8,74,5.1,110,False
18,25.8,25.6,26.0,1007.1,91,2.1,30,False
8,27.89,27.7,28.0,1010.0,78,6.2,110,False
8,29.5,29.5,29.5,1010.3,65,4.1,240,False
7,30.26,30.0,30.7,1008.0,70,2.6,260,False
0,28.8,28.6,29.0,1010.5,80,5.1,90,False
4,26.58,26.58,26.58,1010.0,86,1.8,209,False
10,26.0,26.0,26.0,1010.8,73,3.1,110,False
13,28.92,28.8,29.0,1011.0,83,5.1,120,False
9,29.4,29.4,29.4,1006.5,70,3.6,200,False
0,25.4,25.4,25.4,1014.5,77,3.1,130,False
18,26.6,26.6,26.6,1010.2,92,3.32,102,False
22,26.53,26.53,26.53,1008.0,83,1.97,292,False
23,27.4,27.4,27.4,1009.5,78,1.8,96,False
3,31.2,31.2,31.2,1010.9,68,4.6,290,False
15,25.0,25.0,25.0,1013.9,77,4.1,100,False
6,28.5,28.0,29.0,1011.9,70,6.2,110,False
19,25.04,25.0,25.1,1012.0,79,6.69,120,False
7,31.2,31.2,31.2,1006.1,70,3.1,100,False
15,26.2,26.2,26.2,1011.9,86,4.6,290,False
8,29.0,29.0,29.0,1009.1,70,4.1,110,False
10,25.07,25.07,25.07,1011.0,89,4.84,142,False
2,30.0,30.0,30.0,1010.2,79,3.1,90,False
17,24.14,24.14,24.14,1016.0,91,3.91,135,False
20,25.17,25.17,25.17,1011.0,81,6.69,122,False
4,29.0,29.0,29.0,1008.1,79,3.1,80,False
1,29.0,29.0,29.0,1010.8,79,2.1,130,False
2,27.85,27.0,29.0,1011.0,70,6.3,107,False
18,24.3,24.3,24.3,1011.9,85,1.5,210,False
18,25.73,25.4,26.0,1011.6,85,3.1,110,False
7,29.0,29.0,29.0,1012.9,66,6.2,120,False
1,28.0,28.0,28.0,1011.0,76,6.2,280,False
9,31.4,31.4,31.4,1009.1,70,4.6,250,False
6,29.1,29.1,29.1,1012.9,62,5.1,110,False
7,29.0,29.0,29.0,1007.1,79,3.1,110,False
4,28.43,27.5,29.0,1008.0,74,3.6,250,False
11,28.64,28.4,29.0,1009.0,79,3.1,110,False
19,27.0,27.0,27.0,1007.0,88,4.1,130,False
0,26.6,26.2,27.0,1008.0,81,1.0,140,False
15,25.19,25.19,25.19,1014.0,86,3.7,103,False
16,28.04,28.0,28.1,1009.0,83,3.1,270,False
14,25.14,25.14,25.14,1013.0,85,6.21,116,False
22,23.57,23.0,24.6,1014.0,94,2.6,330,False
0,25.95,25.9,26.0,1010.9,85,2.6,130,False
1,27.3,27.3,27.3,1012.0,76,7.2,100,False
17,24.4,24.4,24.4,1012.9,83,2.1,140,False
13,27.76,27.6,28.0,1008.1,74,5.1,100,False
11,28.85,28.6,29.0,1004.0,79,9.3,260,False
6,29.8,29.6,30.0,1007.1,75,4.1,270,False
13,26.13,26.13,26.13,1012.0,88,6.74,112,False
13,27.0,27.0,27.0,1010.8,88,3.1,130,False
4,30.2,30.2,30.2,1011.4,79,3.1,80,False
4,29.0,29.0,29.0,1011.0,74,8.2,80,False
10,31.0,31.0,31.0,1007.0,74,5.1,110,False
13,26.0,26.0,26.0,1012.9,78,4.1,110,False
7,30.39,30.0,31.0,1006.1,66,6.2,130,False
6,29.97,29.9,30.0,1006.0,74,5.1,270,False
17,27.27,27.27,27.27,1010.0,83,1.14,237,False
0,24.87,24.6,25.0,1013.0,79,1.54,330,False
3,30.0,30.0,30.0,1014.9,70,5.1,120,False
12,27.9,27.8,28.0,1008.1,74,4.1,110,False
6,28.9,28.8,29.0,1009.5,76,3.1,260,False
18,27.0,27.0,27.0,1009.0,79,4.1,270,False
15,28.0,28.0,28.0,1010.2,83,2.1,110,False
8,30.25,30.0,30.5,1008.1,74,2.6,260,False
21,26.1,26.0,26.2,1008.8,89,2.77,249,False
2,26.68,26.68,26.68,1012.0,86,3.69,103,False
15,28.8,28.6,29.0,1008.7,66,6.7,290,False
1,29.52,29.2,30.0,1010.0,70,1.0,0,False
4,27.7,27.5,28.0,1013.9,65,8.7,110,False
2,30.0,30.0,30.0,1011.9,70,1.5,90,False
21,26.4,26.4,26.4,1009.9,84,3.1,110,False
9,29.9,29.8,30.0,1006.6,76,4.1,250,False
11,26.76,26.6,27.0,1008.1,88,3.6,210,False
11,29.4,29.4,29.4,1006.6,82,4.6,100,False
1,26.0,26.0,26.0,1012.1,81,5.62,107,False
6,32.0,32.0,32.0,1007.1,66,3.1,120,False
12,26.93,26.8,27.0,1011.0,83,3.6,100,False
3,30.95,30.9,31.0,1011.0,70,5.1,100,False
7,29.24,29.0,29.4,1008.1,83,4.1,130,False
6,31.0,31.0,31.0,1008.4,55,5.1,120,False
18,25.0,25.0,25.0,1012.0,83,2.57,120,False
18,24.2,24.0,24.4,1012.1,88,1.92,143,False
15,26.3,26.0,26.6,1014.1,90,2.6,170,False
13,28.0,28.0,28.0,1008.1,83,1.0,220,False
13,28.36,28.0,28.6,1010.0,83,2.1,260,False
6,31.4,31.4,31.4,1009.1,63,3.6,110,False
22,24.88,24.8,25.0,1013.0,83,2.6,140,False
18,24.5,24.5,24.5,1010.8,88,5.1,100,False
10,28.61,28.0,29.0,1010.2,83,4.1,120,False
11,27.6,27.6,27.6,1006.4,90,0.63,357,False
21,26.1,26.1,26.1,1009.4,85,3.6,110,False
20,24.66,24.66,24.66,1013.0,90,2.72,93,False
19,26.0,26.0,26.0,1007.1,94,1.0,330,False
9,28.25,28.0,28.5,1011.0,69,4.6,150,False
21,25.23,25.23,25.23,1011.0,89,3.53,113,False
9,28.5,28.5,28.5,1008.1,65,4.1,120,False
13,26.56,26.56,26.56,1011.0,86,2.51,131,False
0,28.0,28.0,28.0,1010.6,80,3.6,300,False
3,29.7,29.4,30.0,1010.7,78,5.1,120,False
7,29.7,29.5,30.0,1005.1,70,5.1,270,False
14,26.24,26.0,26.4,1009.1,94,1.8,199,False
16,26.4,26.4,26.4,1010.8,80,3.1,110,False
20,25.45,25.45,25.45,1013.0,83,1.0,11,False
12,28.2,28.2,28.2,1008.3,76,1.0,220,False
9,29.13,29.0,29.4,1009.0,74,4.1,260,False
11,29.7,29.5,30.0,1008.0,79,3.6,120,False
0,25.4,25.4,25.4,1011.9,81,4.94,92,False
13,27.17,27.17,27.17,1010.0,86,1.97,83,False
12,30.6,30.6,30.6,1009.7,69,2.6,100,False
23,24.0,24.0,24.0,1007.1,88,2.97,19,False
21,26.64,26.64,26.64,1007.0,87,0.69,358,False
22,25.19,25.0,25.5,1008.0,94,1.0,60,False
18,26.8,26.8,26.8,1012.0,85,0.88,134,False
3,29.23,29.0,29.8,1013.7,63,4.1,100,False
21,26.43,26.43,26.43,1010.0,87,2.29,107,False
10,28.2,28.2,28.2,1008.6,73,2.6,180,False
8,29.0,29.0,29.0,1005.1,79,3.1,250,False
7,31.0,31.0,31.0,1007.1,74,3.6,270,False
21,25.4,25.4,25.4,1007.2,93,3.1,90,False
17,26.88,26.8,27.0,1006.1,83,2.1,310,False
16,27.88,27.8,28.0,1009.1,83,1.5,340,False
23,26.08,26.0,26.2,1011.0,89,3.6,90,False
6,30.0,30.0,30.0,1006.6,75,4.1,260,False
2,26.41,26.41,26.41,1011.0,86,2.8,199,False
21,27.0,27.0,27.0,1009.1,88,4.42,97,False
22,24.0,24.0,24.0,1010.2,83,4.91,99,False
16,25.6,25.6,25.6,1012.9,83,2.6,110,False
10,29.08,29.0,29.2,1005.0,79,5.14,110,False
13,28.0,28.0,28.0,1009.1,86,1.52,2,False
15,29.3,29.3,29.3,1010.8,81,1.0,130,False
13,26.0,26.0,26.0,1010.8,73,4.1,120,False
1,29.0,29.0,29.0,1010.2,79,1.95,177,False
9,30.2,30.2,30.2,1010.8,67,3.1,120,False
6,27.3,27.3,27.3,1009.0,79,5.32,228,False
22,25.0,25.0,25.0,1010.2,88,4.28,84,False
21,26.0,26.0,26.0,1009.0,88,2.1,90,False
20,27.88,27.8,28.0,1009.0,83,1.5,10,False
16,27.88,27.8,28.0,1012.0,88,4.1,110,False
19,28.19,28.0,28.5,1009.0,78,4.1,100,False
17,25.36,25.0,25.6,1012.9,88,3.1,150,False
9,30.4,30.4,30.4,1007.4,67,5.7,260,False
5,29.06,29.0,29.1,1010.8,62,5.7,120,False
10,28.6,28.6,28.6,1003.4,80,3.1,260,False
11,26.06,26.0,26.1,1010.8,83,4.1,110,False
16,26.0,26.0,26.0,1012.0,73,4.1,130,False
17,24.88,24.8,25.0,1009.1,88,1.16,136,False
13,28.08,28.0,28.2,1011.0,84,1.03,0,False
11,24.49,24.49,24.49,1011.0,84,7.54,130,False
10,29.0,29.0,29.0,1007.1,83,3.1,110,False
7,30.36,30.0,30.6,1007.1,74,4.1,320,False
2,28.9,28.9,28.9,1011.9,70,6.2,100,False
8,30.0,30.0,30.0,1006.1,74,3.1,120,False
22,25.0,25.0,25.0,1011.9,88,1.1,189,False
2,28.11,28.0,28.3,1014.0,74,6.7,110,False
10,27.0,27.0,27.0,1010.2,94,1.5,240,False
0,25.64,25.64,25.64,1013.0,83,6.35,104,False
19,26.0,26.0,26.0,1010.0,86,1.5,350,False
7,28.89,28.7,29.0,1011.0,70,5.7,140,False
22,26.61,26.0,27.0,1010.8,83,3.1,80,False
8,27.64,27.64,27.64,1007.0,82,3.11,139,False
4,28.0,28.0,28.0,1013.0,74,5.1,110,False
16,24.4,24.4,24.4,1012.9,82,5.39,98,False
4,29.15,29.0,29.4,1010.0,79,5.66,110,False
3,27.9,27.8,28.0,1011.0,78,2.1,200,False
2,27.08,27.08,27.08,1013.0,82,1.05,100,False
7,29.08,29.0,29.2,1010.0,70,6.17,130,False
16,26.0,26.0,26.0,1012.9,94,3.1,100,False
4,29.8,29.8,29.8,1009.9,75,3.6,270,False
22,22.1,22.1,22.1,1011.6,87,1.5,40,False
5,29.3,28.6,30.0,1010.7,61,5.1,120,False
0,26.49,26.49,26.49,1011.0,84,0.23,188,False
6,31.1,31.0,31.2,1010.0,62,6.7,160,False
4,25.59,25.59,25.59,1011.0,86,4.25,216,False
16,25.92,25.8,26.0,1013.0,83,3.6,100,False
14,25.0,25.0,25.0,1015.0,83,4.6,140,False
20,25.7,25.5,26.0,1009.0,88,1.0,0,False
13,25.0,25.0,25.0,1010.2,88,2.0,224,False
11,27.8,27.8,27.8,1009.4,81,3.1,227,False
23,27.0,27.0,27.0,1005.4,85,1.67,48,False
9,30.15,30.0,30.3,1008.0,74,8.8,110,False
9,30.0,30.0,30.0,1007.1,70,4.1,100,False
12,28.05,28.0,28.1,1006.6,78,1.0,210,False
19,25.0,25.0,25.0,1010.8,93,2.33,239,False
23,26.91,26.91,26.91,1010.0,82,5.22,271,False
6,30.0,30.0,30.0,1006.9,72,4.6,260,False
17,25.8,25.8,25.8,1011.9,76,3.1,110,False
21,27.15,27.0,27.3,1009.0,88,3.1,80,False
7,31.0,31.0,31.0,1008.1,74,4.1,120,False
23,25.21,24.0,26.0,1010.8,83,3.1,110,False
5,30.26,30.0,30.7,1011.0,70,5.1,110,False
17,26.16,26.16,26.16,1015.0,72,6.21,105,False
1,28.3,28.3,28.3,1008.9,80,4.1,320,False
10,28.0,28.0,28.0,1010.1,61,5.1,120,False
2,29.5,29.5,29.5,1014.8,71,5.1,110,False
3,25.69,24.0,29.44,1010.0,94,2.6,270,False
9,27.9,27.8,28.0,1009.3,72,3.6,140,False
17,27.42,27.42,27.42,1010.0,83,1.84,92,False
1,28.0,28.0,28.0,1016.9,83,3.1,150,False
22,25.15,25.0,25.4,1012.0,83,0.5,0,False
1,25.64,25.4,26.0,1013.0,78,6.2,120,False
6,29.6,29.6,29.6,1009.9,74,6.2,120,False
0,26.4,26.4,26.4,1008.1,91,2.6,120,False
13,28.0,28.0,28.0,1006.1,83,4.6,260,False
1,26.0,26.0,26.0,1011.9,78,4.6,100,False
21,25.0,25.0,25.0,1010.1,95,3.62,258,False
9,27.0,27.0,27.0,1009.1,69,3.6,140,False
4,31.0,31.0,31.0,1010.8,70,3.6,120,False
14,27.0,27.0,27.0,1011.9,78,4.6,120,False
15,28.2,28.2,28.2,1010.8,77,4.1,240,False
20,24.39,24.0,25.0,1013.0,83,0.5,0,False
7,28.0,28.0,28.0,1011.9,65,7.7,120,False
5,29.0,29.0,29.0,1011.9,66,4.1,120,False
11,27.08,27.08,27.08,1008.0,86,3.44,177,False
3,30.2,30.0,30.4,1006.1,74,2.6,80,False
6,29.17,29.0,29.5,1011.0,74,8.2,130,False
10,29.94,29.9,30.0,1010.0,74,2.6,150,False
22,26.5,26.5,26.5,1008.5,88,0.49,359,False
0,26.0,26.0,26.0,1013.9,83,2.99,97,False
14,25.82,25.7,26.0,1010.8,83,3.1,120,False
6,27.4,27.4,27.4,1010.8,60,3.6,110,False
0,21.0,21.0,21.0,1013.9,87,6.41,109,False
15,27.35,27.35,27.35,1013.0,87,2.86,96,False
6,28.95,28.95,28.95,1007.0,83,4.58,144,False
8,28.15,27.6,29.0,1007.1,62,5.1,100,False
16,26.11,26.0,26.3,1014.0,74,7.2,100,False
20,25.85,25.6,26.0,1011.0,79,3.6,120,False
1,24.4,24.4,24.4,1015.0,77,8.34,114,False
16,25.0,25.0,25.0,1010.2,88,1.11,95,False
12,26.13,26.0,26.4,1012.0,89,5.14,110,False
7,27.23,27.0,27.6,1009.0,74,7.72,100,False
15,26.0,26.0,26.0,1011.5,80,4.6,130,False
23,28.0,28.0,28.0,1008.1,74,6.2,280,False
9,28.13,28.0,28.4,1008.0,83,2.1,230,False
11,25.47,25.47,25.47,1008.0,80,2.7,117,False
19,25.4,25.4,25.4,1010.3,91,1.0,330,False
23,27.2,27.2,27.2,1011.3,82,1.5,20,False
5,29.88,29.8,30.0,1008.1,74,5.1,270,False
8,29.0,29.0,29.0,1006.1,79,5.1,290,False
10,26.96,26.96,26.96,1009.0,87,2.53,106,False
22,23.4,23.4,23.4,1013.9,88,1.0,120,False
14,27.52,27.2,28.0,1010.8,83,1.08,229,False
20,26.04,26.0,26.1,1012.0,88,3.6,110,False
20,28.0,28.0,28.0,1008.8,76,4.1,250,False
8,28.0,28.0,28.0,1007.1,78,5.7,290,False
8,26.43,26.43,26.43,1009.0,87,3.03,164,False
18,26.0,26.0,26.0,1011.9,88,4.0,96,False
14,24.61,24.61,24.61,1012.0,87,5.26,113,False
0,24.9,24.8,25.0,1012.1,80,3.6,110,False
2,29.3,29.0,29.5,1011.9,70,6.2,120,False
13,26.0,26.0,26.0,1007.1,83,3.1,290,False
9,29.8,29.8,29.8,1009.5,70,4.1,110,False
6,31.0,31.0,31.0,1007.1,73,4.6,270,False
2,30.12,30.0,30.2,1008.0,70,7.7,290,False
23,26.03,25.0,26.7,1010.2,88,1.0,100,False
20,24.0,24.0,24.0,1012.0,88,1.5,360,False
8,30.0,30.0,30.0,1009.1,74,3.1,260,False
20,25.52,25.52,25.52,1011.0,83,4.27,112,False
23,28.9,28.9,28.9,1011.5,81,1.0,110,False
5,29.3,29.3,29.3,1009.7,72,3.6,150,False
4,31.0,31.0,31.0,1010.8,66,4.1,110,False
19,26.0,26.0,26.0,1010.2,94,5.28,276,False
18,26.13,26.0,26.4,1010.0,83,1.5,20,False
2,28.11,28.0,28.3,1013.0,66,3.09,120,False
5,26.14,26.14,26.14,1010.0,82,3.12,162,False
7,30.41,30.0,31.1,1007.0,74,3.6,120,False
18,27.53,27.53,27.53,1010.0,83,4.08,98,False
18,25.08,25.0,25.2,1012.8,89,3.1,90,False
15,27.6,27.6,27.6,1009.1,84,3.6,100,False
10,24.4,24.4,24.4,1013.0,79,7.14,130,False
20,25.8,25.8,25.8,1006.1,89,2.06,340,False
8,28.4,28.4,28.4,1009.3,70,3.1,130,False
13,26.0,26.0,26.0,1010.2,73,4.1,110,False
5,28.52,28.2,29.0,1010.8,70,6.2,130,False
14,27.92,27.8,28.0,1010.0,88,5.7,110,False
4,32.0,32.0,32.0,1008.1,70,2.1,180,False
0,28.9,28.7,29.0,1011.0,74,2.1,120,False
23,24.66,24.66,24.66,1013.0,84,6.1,97,False
6,27.83,27.5,28.0,1011.0,70,2.06,210,False
20,26.89,26.7,27.0,1010.0,94,2.1,10,False
6,31.97,31.9,32.0,1007.0,67,5.14,130,False
10,29.0,29.0,29.0,1009.1,79,3.6,110,False
1,30.0,30.0,30.0,1011.9,62,2.6,70,False
7,30.08,30.0,30.2,1008.0,74,4.1,100,False
14,27.18,27.0,27.3,1008.0,94,1.5,30,False
7,29.29,28.0,30.6,1004.0,83,4.0,90,False
11,25.89,25.7,26.0,1011.0,74,7.72,120,False
16,25.0,25.0,25.0,1013.9,94,4.71,114,False
14,23.0,23.0,23.0,1013.9,94,2.74,122,False
20,24.46,24.46,24.46,1013.0,87,2.29,126,False
22,26.19,26.0,26.5,1013.0,88,3.1,120,False
6,28.9,28.8,29.0,1009.8,73,5.1,110,False
18,25.9,25.7,26.0,1013.0,84,3.09,80,False
4,28.27,27.8,29.0,1011.9,66,5.1,120,False
17,26.7,26.7,26.7,1011.2,83,3.1,60,False
19,27.3,27.3,27.3,1010.3,88,2.1,80,False
11,27.7,27.2,28.0,1010.0,79,2.57,310,False
18,25.3,24.6,26.0,1012.9,83,2.6,90,False
20,23.8,23.6,24.0,1011.7,92,1.2,298,False
2,29.0,29.0,29.0,1014.9,70,3.1,260,False
8,29.89,29.7,30.0,1007.0,79,6.17,110,False
7,31.0,31.0,31.0,1008.1,70,3.1,140,False
2,29.73,29.0,30.1,1007.0,70,6.0,260,False
10,27.9,27.9,27.9,1010.0,69,3.1,150,False
7,28.3,28.0,28.8,1008.0,78,5.1,110,False
1,27.81,27.5,28.0,1012.0,83,1.0,220,False
20,25.19,25.0,25.5,1011.0,83,4.12,110,False
2,27.11,27.0,27.3,1013.0,74,6.17,100,False
